YEAR,LABEL,KADJ EM,KADJ O,KADJ D,KADJ T,BADJ EM,BADJ O,BADJ D,BARTHAG,EFG%,EFG%D,FTR,FTRD,TOV%,TOV%D,OREB%,DREB%,2PT%,2PT%D,3PT%,3PT%D,2PTR,3PTR,EXP,TALENT,AVG HGT,EFF HGT,PPPO,PPPD,WAB,ELITE SOS,BADJ T,RELATIVE RATING,NET RPI,ELO,B POWER,Q1 W,Q2 W,Q1 PLUS Q2 W,Q3 Q4 L,RESUME,R SCORE,SEED_DIVERGENCE,COACH_PREMIUM
2008,1,8.444899999999999,2.7480000000000047,-5.697500000000005,-0.22299999999999898,9.7,3.4000000000000057,-6.299999999999997,0.132,-2.0,-2.8999999999999986,-1.1999999999999957,0.5000000000000036,2.099999999999998,0.0,11.299999999999997,0.8999999999999915,-2.200000000000003,-1.0,0.09999999999999432,-4.199999999999999,15.100000000000001,-15.099999999999998,-0.17599999999999993,65.381,-0.25900000000000034,0.20600000000000307,0.016000000000000014,-0.06800000000000006,6.8,8.734000000000002,-0.09999999999999432,0.0,-31.0,-11.0,-43.0,2.0,-4.0,-2.0,-2.0,-26.0,78.5,0.0,13.8
2008,0,-8.444899999999999,-2.7480000000000047,5.697500000000005,0.22299999999999898,-9.7,-3.4000000000000057,6.299999999999997,-0.132,2.0,2.8999999999999986,1.1999999999999957,-0.5000000000000036,-2.099999999999998,-0.0,-11.299999999999997,-0.8999999999999915,2.200000000000003,1.0,-0.09999999999999432,4.199999999999999,-15.100000000000001,15.099999999999998,0.17599999999999993,-65.381,0.25900000000000034,-0.20600000000000307,-0.016000000000000014,0.06800000000000006,-6.8,-8.734000000000002,0.09999999999999432,-0.0,31.0,11.0,43.0,-2.0,4.0,2.0,2.0,26.0,-78.5,-0.0,-13.8
2008,1,8.917399999999999,4.8489999999999895,-4.067399999999992,7.993499999999997,9.9,6.3999999999999915,-3.5,0.14200000000000002,0.0,-0.3999999999999986,-5.5,-4.5,-0.5,-0.6999999999999993,4.399999999999999,-3.200000000000003,-4.399999999999999,-1.6999999999999957,5.799999999999997,1.3000000000000043,-0.09999999999999432,0.10000000000000142,-0.24099999999999988,66.32900000000001,1.1380000000000052,2.1909999999999883,0.03499999999999992,0.01200000000000001,8.0,15.312999999999999,7.0,0.0,-35.0,-57.0,-50.0,3.0,0.0,3.0,-7.0,-83.0,98.3,-2.0,-4.1
2008,0,-8.917399999999999,-4.8489999999999895,4.067399999999992,-7.993499999999997,-9.9,-6.3999999999999915,3.5,-0.14200000000000002,-0.0,0.3999999999999986,5.5,4.5,0.5,0.6999999999999993,-4.399999999999999,3.200000000000003,4.399999999999999,1.6999999999999957,-5.799999999999997,-1.3000000000000043,0.09999999999999432,-0.10000000000000142,0.24099999999999988,-66.32900000000001,-1.1380000000000052,-2.1909999999999883,-0.03499999999999992,-0.01200000000000001,-8.0,-15.312999999999999,-7.0,-0.0,35.0,57.0,50.0,-3.0,-0.0,-3.0,7.0,83.0,-98.3,2.0,4.1
2008,1,8.3793,11.584999999999994,3.2058999999999997,0.4444999999999979,10.499999999999998,13.799999999999997,3.299999999999997,0.139,1.0,3.5,-4.599999999999994,-0.8999999999999986,-1.0,0.0,6.200000000000003,-3.1999999999999886,3.299999999999997,5.0,-2.4000000000000057,-0.8000000000000043,3.200000000000003,-3.1999999999999993,-0.748,63.323,-1.242999999999995,-1.9170000000000016,0.06299999999999994,0.05399999999999994,6.2,16.429000000000002,-0.29999999999999716,0.0,-38.0,-34.0,-50.0,6.0,-1.0,5.0,0.0,-102.0,98.60000000000001,-3.0,-6.1
2008,0,-8.3793,-11.584999999999994,-3.2058999999999997,-0.4444999999999979,-10.499999999999998,-13.799999999999997,-3.299999999999997,-0.139,-1.0,-3.5,4.599999999999994,0.8999999999999986,1.0,-0.0,-6.200000000000003,3.1999999999999886,-3.299999999999997,-5.0,2.4000000000000057,0.8000000000000043,-3.200000000000003,3.1999999999999993,0.748,-63.323,1.242999999999995,1.9170000000000016,-0.06299999999999994,-0.05399999999999994,-6.2,-16.429000000000002,0.29999999999999716,-0.0,38.0,34.0,50.0,-6.0,1.0,-5.0,-0.0,102.0,-98.60000000000001,3.0,6.1
2008,1,2.717299999999998,-5.697000000000003,-8.414299999999997,-3.561300000000003,2.1000000000000014,-5.8999999999999915,-8.0,0.040000000000000036,-3.1000000000000014,0.8999999999999986,1.5,2.5,2.1999999999999993,7.100000000000001,0.9999999999999964,1.5999999999999943,-4.400000000000006,0.9000000000000057,-0.6000000000000014,0.29999999999999716,0.29999999999999716,-0.29999999999999716,-0.894,14.333999999999996,1.1670000000000016,-0.9539999999999935,-0.07300000000000018,-0.09999999999999998,2.3,-0.8689999999999998,-3.3999999999999915,0.0,2.0,-29.0,-8.0,2.0,-4.0,-2.0,3.0,-37.0,31.699999999999996,-4.0,-1.4999999999999998
2008,0,-2.717299999999998,5.697000000000003,8.414299999999997,3.561300000000003,-2.1000000000000014,5.8999999999999915,8.0,-0.040000000000000036,3.1000000000000014,-0.8999999999999986,-1.5,-2.5,-2.1999999999999993,-7.100000000000001,-0.9999999999999964,-1.5999999999999943,4.400000000000006,-0.9000000000000057,0.6000000000000014,-0.29999999999999716,-0.29999999999999716,0.29999999999999716,0.894,-14.333999999999996,-1.1670000000000016,0.9539999999999935,0.07300000000000018,0.09999999999999998,-2.3,0.8689999999999998,3.3999999999999915,-0.0,-2.0,29.0,8.0,-2.0,4.0,2.0,-3.0,37.0,-31.699999999999996,4.0,1.4999999999999998
2008,1,18.891759999999998,2.6770000000000067,-16.214600000000004,-4.491499999999995,19.099999999999998,4.0,-15.100000000000009,0.3320000000000001,-6.300000000000004,-4.600000000000001,6.199999999999996,-1.2000000000000028,-1.1000000000000014,-2.5,10.300000000000004,2.1000000000000085,-5.099999999999994,-4.100000000000001,-4.899999999999999,-2.700000000000003,7.900000000000006,-7.899999999999999,0.30699999999999994,63.586000000000006,1.833999999999989,2.028000000000006,-0.018000000000000016,-0.06399999999999995,7.9,22.51,-4.599999999999994,0.0,-51.0,-44.0,-106.0,7.0,5.0,12.0,-2.0,-129.0,99.7,0.0,-0.7
2008,0,-18.891759999999998,-2.6770000000000067,16.214600000000004,4.491499999999995,-19.099999999999998,-4.0,15.100000000000009,-0.3320000000000001,6.300000000000004,4.600000000000001,-6.199999999999996,1.2000000000000028,1.1000000000000014,2.5,-10.300000000000004,-2.1000000000000085,5.099999999999994,4.100000000000001,4.899999999999999,2.700000000000003,-7.900000000000006,7.899999999999999,-0.30699999999999994,-63.586000000000006,-1.833999999999989,-2.028000000000006,0.018000000000000016,0.06399999999999995,-7.9,-22.51,4.599999999999994,-0.0,51.0,44.0,106.0,-7.0,-5.0,-12.0,2.0,129.0,-99.7,-0.0,0.7
2008,1,3.5351,5.1769999999999925,1.6422000000000025,-5.856299999999997,5.700000000000001,7.599999999999994,1.9000000000000057,0.05400000000000005,-1.3999999999999986,1.8000000000000043,5.100000000000001,-3.5,-0.5999999999999979,-1.8000000000000007,4.300000000000001,-2.0,-0.29999999999999716,-0.7000000000000028,-1.7999999999999972,4.899999999999999,8.5,-8.500000000000004,-0.04800000000000004,26.226,0.26300000000000523,-0.242999999999995,0.02400000000000002,0.04200000000000004,0.6000000000000001,10.142000000000003,-6.200000000000003,0.0,16.0,19.0,-12.0,3.0,-3.0,0.0,0.0,-13.0,-0.09999999999999432,3.0,1.2
2008,0,-3.5351,-5.1769999999999925,-1.6422000000000025,5.856299999999997,-5.700000000000001,-7.599999999999994,-1.9000000000000057,-0.05400000000000005,1.3999999999999986,-1.8000000000000043,-5.100000000000001,3.5,0.5999999999999979,1.8000000000000007,-4.300000000000001,2.0,0.29999999999999716,0.7000000000000028,1.7999999999999972,-4.899999999999999,-8.5,8.500000000000004,0.04800000000000004,-26.226,-0.26300000000000523,0.242999999999995,-0.02400000000000002,-0.04200000000000004,-0.6000000000000001,-10.142000000000003,6.200000000000003,-0.0,-16.0,-19.0,12.0,-3.0,3.0,-0.0,-0.0,13.0,0.09999999999999432,-3.0,-1.2
2008,1,45.542699999999996,26.622299999999996,-18.92,0.7855999999999952,44.8,26.400000000000006,-18.39999999999999,0.826,8.0,-1.7000000000000028,-3.6000000000000014,-11.8,-3.0,-0.1999999999999993,6.700000000000003,8.599999999999994,11.399999999999999,-4.100000000000001,-1.4000000000000057,2.900000000000002,-3.0999999999999943,3.1000000000000014,-0.9990000000000001,78.26899999999999,2.3259999999999934,2.3499999999999943,0.20199999999999996,-0.08799999999999997,20.8,19.363,1.2999999999999972,0.0,-219.0,-219.0,-302.0,11.0,9.0,20.0,-8.0,-258.0,100.0,0.0,-1.5
2008,0,-45.542699999999996,-26.622299999999996,18.92,-0.7855999999999952,-44.8,-26.400000000000006,18.39999999999999,-0.826,-8.0,1.7000000000000028,3.6000000000000014,11.8,3.0,0.1999999999999993,-6.700000000000003,-8.599999999999994,-11.399999999999999,4.100000000000001,1.4000000000000057,-2.900000000000002,3.0999999999999943,-3.1000000000000014,0.9990000000000001,-78.26899999999999,-2.3259999999999934,-2.3499999999999943,-0.20199999999999996,0.08799999999999997,-20.8,-19.363,-1.2999999999999972,-0.0,219.0,219.0,302.0,-11.0,-9.0,-20.0,8.0,258.0,-100.0,-0.0,1.5
2008,1,-0.20809999999999995,1.7210000000000036,1.9290999999999912,-1.0328000000000088,1.700000000000001,1.4000000000000057,-0.29999999999999716,0.026999999999999913,-4.100000000000001,-0.10000000000000142,-8.899999999999999,-6.100000000000001,-5.800000000000001,-2.599999999999998,-6.600000000000001,3.5,-3.6999999999999957,1.1000000000000014,-4.100000000000001,-1.8000000000000007,-9.299999999999997,9.299999999999997,0.08200000000000007,5.1129999999999995,0.5750000000000028,-0.019000000000005457,-0.0040000000000000036,-0.004999999999999893,-0.09999999999999964,3.0280000000000022,-0.20000000000000284,0.0,3.0,4.0,3.0,0.0,-2.0,-2.0,-2.0,-22.0,5.5,-1.0,-0.4
2008,0,0.20809999999999995,-1.7210000000000036,-1.9290999999999912,1.0328000000000088,-1.700000000000001,-1.4000000000000057,0.29999999999999716,-0.026999999999999913,4.100000000000001,0.10000000000000142,8.899999999999999,6.100000000000001,5.800000000000001,2.599999999999998,6.600000000000001,-3.5,3.6999999999999957,-1.1000000000000014,4.100000000000001,1.8000000000000007,9.299999999999997,-9.299999999999997,-0.08200000000000007,-5.1129999999999995,-0.5750000000000028,0.019000000000005457,0.0040000000000000036,0.004999999999999893,0.09999999999999964,-3.0280000000000022,0.20000000000000284,-0.0,-3.0,-4.0,-3.0,-0.0,2.0,2.0,2.0,22.0,-5.5,1.0,0.4
2008,1,16.59767,16.5788,-0.018799999999998818,-3.1859000000000037,15.2,16.10000000000001,0.9000000000000057,0.21700000000000008,4.399999999999999,1.6000000000000014,3.5,-4.9999999999999964,-2.8000000000000007,-1.1999999999999993,-5.699999999999996,-1.0999999999999943,5.799999999999997,0.5,0.7000000000000028,2.700000000000003,-2.700000000000003,2.6999999999999993,0.42700000000000005,20.552,1.7579999999999956,1.6569999999999965,0.10000000000000009,0.03199999999999992,9.100000000000001,16.246000000000002,-3.3999999999999986,0.0,-85.0,-70.0,-86.0,3.0,6.0,9.0,-7.0,-86.0,98.6,1.0,-6.8999999999999995
2008,0,-16.59767,-16.5788,0.018799999999998818,3.1859000000000037,-15.2,-16.10000000000001,-0.9000000000000057,-0.21700000000000008,-4.399999999999999,-1.6000000000000014,-3.5,4.9999999999999964,2.8000000000000007,1.1999999999999993,5.699999999999996,1.0999999999999943,-5.799999999999997,-0.5,-0.7000000000000028,-2.700000000000003,2.700000000000003,-2.6999999999999993,-0.42700000000000005,-20.552,-1.7579999999999956,-1.6569999999999965,-0.10000000000000009,-0.03199999999999992,-9.100000000000001,-16.246000000000002,3.3999999999999986,-0.0,85.0,70.0,86.0,-3.0,-6.0,-9.0,7.0,86.0,-98.6,-1.0,6.8999999999999995
2008,1,-0.08709999999999951,-3.007000000000005,-2.9192000000000036,0.2616999999999976,0.5,-2.0,-2.5,0.009000000000000008,-2.299999999999997,-0.5999999999999943,-3.1000000000000014,8.099999999999998,-2.3000000000000007,4.199999999999999,6.100000000000001,2.1999999999999886,-0.6999999999999957,-2.3999999999999986,-3.8000000000000043,1.6999999999999957,-2.9000000000000057,2.8999999999999986,0.276,-38.36000000000001,1.043999999999997,-0.2530000000000001,0.02499999999999991,-0.07199999999999995,1.1,-9.850000000000001,0.5,0.0,-8.0,-30.0,1.0,-2.0,-3.0,-5.0,-1.0,16.0,5.0,-3.0,0.39999999999999997
2008,0,0.08709999999999951,3.007000000000005,2.9192000000000036,-0.2616999999999976,-0.5,2.0,2.5,-0.009000000000000008,2.299999999999997,0.5999999999999943,3.1000000000000014,-8.099999999999998,2.3000000000000007,-4.199999999999999,-6.100000000000001,-2.1999999999999886,0.6999999999999957,2.3999999999999986,3.8000000000000043,-1.6999999999999957,2.9000000000000057,-2.8999999999999986,-0.276,38.36000000000001,-1.043999999999997,0.2530000000000001,-0.02499999999999991,0.07199999999999995,-1.1,9.850000000000001,-0.5,-0.0,8.0,30.0,-1.0,2.0,3.0,5.0,1.0,-16.0,-5.0,3.0,-0.39999999999999997
2008,1,18.53611,0.6410000000000053,-17.894899999999993,-10.045100000000005,20.3,3.0,-17.299999999999997,0.2789999999999999,-3.8999999999999986,-9.799999999999997,6.699999999999996,-7.100000000000001,1.0999999999999979,-1.4000000000000021,3.1000000000000014,1.0999999999999943,-3.5,-9.900000000000006,-2.6000000000000014,-6.399999999999999,4.700000000000003,-4.699999999999996,-0.6999999999999997,70.97399999999999,3.3440000000000083,3.816999999999993,-0.04500000000000015,-0.132,11.5,18.08,-10.599999999999994,0.0,-69.0,-46.0,-81.0,6.0,1.0,7.0,-3.0,-120.0,99.9,0.0,3.4000000000000004
2008,0,-18.53611,-0.6410000000000053,17.894899999999993,10.045100000000005,-20.3,-3.0,17.299999999999997,-0.2789999999999999,3.8999999999999986,9.799999999999997,-6.699999999999996,7.100000000000001,-1.0999999999999979,1.4000000000000021,-3.1000000000000014,-1.0999999999999943,3.5,9.900000000000006,2.6000000000000014,6.399999999999999,-4.700000000000003,4.699999999999996,0.6999999999999997,-70.97399999999999,-3.3440000000000083,-3.816999999999993,0.04500000000000015,0.132,-11.5,-18.08,10.599999999999994,-0.0,69.0,46.0,81.0,-6.0,-1.0,-7.0,3.0,120.0,-99.9,-0.0,-3.4000000000000004
2008,1,14.449990000000001,12.394999999999996,-2.054699999999997,-1.212600000000002,14.7,12.600000000000009,-2.1000000000000085,0.20500000000000007,7.299999999999997,-1.3000000000000043,8.900000000000006,-1.2000000000000028,-1.5,0.8000000000000007,-1.0,2.4000000000000057,5.899999999999999,-4.5,6.300000000000004,2.6999999999999993,-5.699999999999996,5.700000000000003,0.36099999999999977,-44.563,-0.5529999999999973,-0.8049999999999926,0.14700000000000002,-0.039000000000000035,8.6,-5.501000000000001,-0.9000000000000057,0.0,-89.0,-82.0,-81.0,5.0,0.0,5.0,-4.0,-47.0,99.7,-2.0,1.5
2008,0,-14.449990000000001,-12.394999999999996,2.054699999999997,1.212600000000002,-14.7,-12.600000000000009,2.1000000000000085,-0.20500000000000007,-7.299999999999997,1.3000000000000043,-8.900000000000006,1.2000000000000028,1.5,-0.8000000000000007,1.0,-2.4000000000000057,-5.899999999999999,4.5,-6.300000000000004,-2.6999999999999993,5.699999999999996,-5.700000000000003,-0.36099999999999977,44.563,0.5529999999999973,0.8049999999999926,-0.14700000000000002,0.039000000000000035,-8.6,5.501000000000001,0.9000000000000057,-0.0,89.0,82.0,81.0,-5.0,-0.0,-5.0,4.0,47.0,-99.7,2.0,-1.5
2008,1,-4.6385999999999985,-4.661000000000001,-0.02209999999999468,0.6022999999999996,-4.5,-5.3999999999999915,-0.8999999999999915,-0.04500000000000004,-0.6999999999999957,0.5,-5.600000000000001,6.5,1.9000000000000021,1.8000000000000007,1.5,-2.5,-0.6000000000000014,1.6000000000000014,-0.7000000000000028,-1.0,4.599999999999994,-4.599999999999998,0.6450000000000002,6.814999999999998,0.02600000000001046,1.652000000000001,-0.050000000000000044,0.009000000000000008,-4.3,-2.085000000000001,0.30000000000001137,0.0,9.0,11.0,18.0,1.0,0.0,1.0,2.0,-16.0,-3.0999999999999943,-3.0,-2.2
2008,0,4.6385999999999985,4.661000000000001,0.02209999999999468,-0.6022999999999996,4.5,5.3999999999999915,0.8999999999999915,0.04500000000000004,0.6999999999999957,-0.5,5.600000000000001,-6.5,-1.9000000000000021,-1.8000000000000007,-1.5,2.5,0.6000000000000014,-1.6000000000000014,0.7000000000000028,1.0,-4.599999999999994,4.599999999999998,-0.6450000000000002,-6.814999999999998,-0.02600000000001046,-1.652000000000001,0.050000000000000044,-0.009000000000000008,4.3,2.085000000000001,-0.30000000000001137,-0.0,-9.0,-11.0,-18.0,-1.0,-0.0,-1.0,-2.0,16.0,3.0999999999999943,3.0,2.2
2008,1,6.673599999999999,3.359000000000009,-3.3148999999999944,-5.498800000000003,6.599999999999998,3.700000000000003,-2.9000000000000057,0.09399999999999997,0.10000000000000142,0.10000000000000142,-8.900000000000006,0.0,-3.700000000000003,2.3000000000000007,-8.2,-1.0999999999999943,-1.2000000000000028,0.6999999999999957,0.6000000000000014,-0.5,-15.100000000000001,15.100000000000001,-0.06300000000000017,-10.217999999999998,0.32500000000000284,0.03900000000000148,0.0020000000000000018,-0.02200000000000002,5.0,3.1889999999999983,-5.3999999999999915,0.0,-21.0,-32.0,-30.0,-2.0,8.0,6.0,-3.0,-6.0,57.800000000000004,2.0,8.2
2008,0,-6.673599999999999,-3.359000000000009,3.3148999999999944,5.498800000000003,-6.599999999999998,-3.700000000000003,2.9000000000000057,-0.09399999999999997,-0.10000000000000142,-0.10000000000000142,8.900000000000006,-0.0,3.700000000000003,-2.3000000000000007,8.2,1.0999999999999943,1.2000000000000028,-0.6999999999999957,-0.6000000000000014,0.5,15.100000000000001,-15.100000000000001,0.06300000000000017,10.217999999999998,-0.32500000000000284,-0.03900000000000148,-0.0020000000000000018,0.02200000000000002,-5.0,-3.1889999999999983,5.3999999999999915,-0.0,21.0,32.0,30.0,2.0,-8.0,-6.0,3.0,6.0,-57.800000000000004,-2.0,-8.2
2008,1,1.2230999999999987,-0.16500000000000625,-1.38839999999999,0.8950000000000102,-0.6999999999999993,-1.2999999999999972,-0.5999999999999943,-0.0050000000000000044,0.10000000000000142,3.1000000000000014,-14.800000000000004,5.800000000000004,-2.8000000000000007,2.400000000000002,-1.8999999999999986,2.0,1.0,2.799999999999997,-1.1000000000000014,2.3999999999999986,-8.599999999999994,8.600000000000001,0.4119999999999999,-55.298,-1.186000000000007,-1.9440000000000026,0.020000000000000018,0.0050000000000000044,-0.6000000000000001,-3.8569999999999993,0.7000000000000028,0.0,5.0,-14.0,-7.0,-4.0,-5.0,-9.0,2.0,104.0,-83.6,5.0,-4.4
2008,0,-1.2230999999999987,0.16500000000000625,1.38839999999999,-0.8950000000000102,0.6999999999999993,1.2999999999999972,0.5999999999999943,0.0050000000000000044,-0.10000000000000142,-3.1000000000000014,14.800000000000004,-5.800000000000004,2.8000000000000007,-2.400000000000002,1.8999999999999986,-2.0,-1.0,-2.799999999999997,1.1000000000000014,-2.3999999999999986,8.599999999999994,-8.600000000000001,-0.4119999999999999,55.298,1.186000000000007,1.9440000000000026,-0.020000000000000018,-0.0050000000000000044,0.6000000000000001,3.8569999999999993,-0.7000000000000028,-0.0,-5.0,14.0,7.0,4.0,5.0,9.0,-2.0,-104.0,83.6,-5.0,4.4
2008,1,20.88333,1.2270000000000039,-19.656900000000007,-3.2164,22.2,1.7999999999999972,-20.39999999999999,0.37,4.0,-8.700000000000003,0.20000000000000284,7.399999999999999,7.499999999999998,2.6999999999999993,1.0,0.5,6.300000000000004,-8.400000000000006,-0.7999999999999972,-6.200000000000003,-7.599999999999994,7.600000000000001,-0.42800000000000016,60.76500000000001,2.76400000000001,3.4150000000000063,-0.028000000000000025,-0.1329999999999999,10.7,19.587,-3.0999999999999943,0.0,-80.0,-70.0,-120.0,6.0,3.0,9.0,-6.0,-155.0,99.8,0.0,0.1
2008,0,-20.88333,-1.2270000000000039,19.656900000000007,3.2164,-22.2,-1.7999999999999972,20.39999999999999,-0.37,-4.0,8.700000000000003,-0.20000000000000284,-7.399999999999999,-7.499999999999998,-2.6999999999999993,-1.0,-0.5,-6.300000000000004,8.400000000000006,0.7999999999999972,6.200000000000003,7.599999999999994,-7.600000000000001,0.42800000000000016,-60.76500000000001,-2.76400000000001,-3.4150000000000063,0.028000000000000025,0.1329999999999999,-10.7,-19.587,3.0999999999999943,-0.0,80.0,70.0,120.0,-6.0,-3.0,-9.0,6.0,155.0,-99.8,-0.0,-0.1
