TeamID,Season,TOURNEY_EXP_MINUTES,TOURNEY_EXP_LOG
1439,2018,120,4.795790545596741
1254,2018,120,4.795790545596741
1348,2018,80,4.394449154672439
1138,2018,80,4.394449154672439
1209,2018,80,4.394449154672439
1300,2018,80,4.394449154672439
1382,2018,40,3.713572066704308
1168,2018,40,3.713572066704308
1347,2018,40,3.713572066704308
1460,2018,40,3.713572066704308
1420,2018,40,3.713572066704308
1222,2018,40,3.713572066704308
1267,2018,0,0.0
1395,2018,0,0.0
1158,2018,0,0.0
1260,2018,0,0.0
1422,2018,0,0.0
1252,2018,0,0.0
1242,2019,2300,7.741099090035366
1314,2019,2170,7.682943169878292
1246,2019,2010,7.606387389772652
1181,2019,2005,7.603897968521881
1277,2019,1935,7.568379267836522
1458,2019,1735,7.459338895220296
1196,2019,1665,7.418180822726788
1257,2019,1610,7.384610383176974
1211,2019,1610,7.384610383176974
1393,2019,1565,7.356279876550748
1437,2019,1530,7.333676395657684
1326,2019,1180,7.074116816197362
1276,2019,1045,6.952728644624869
1345,2019,980,6.8885724595653635
1328,2019,970,6.878326468291325
1266,2019,930,6.836259277277067
1332,2019,880,6.78105762593618
1397,2019,810,6.698268054115413
1433,2019,780,6.660575149839686
1153,2019,765,6.641182169740591
1243,2019,730,6.594413459749778
1268,2019,680,6.523562306149512
1124,2019,680,6.523562306149512
1235,2019,600,6.398594934535208
1438,2019,600,6.398594934535208
1449,2019,565,6.338594078203183
1199,2019,530,6.274762021241939
1305,2019,490,6.19644412779452
1403,2019,440,6.089044875446846
1261,2019,405,6.0063531596017325
1388,2019,400,5.993961427306569
1396,2019,375,5.929589143389895
1436,2019,325,5.786897381366708
1308,2019,325,5.786897381366708
1280,2019,320,5.771441123130016
1234,2019,290,5.673323267171493
1125,2019,280,5.638354669333745
1293,2019,280,5.638354669333745
1285,2019,280,5.638354669333745
1371,2019,280,5.638354669333745
1387,2019,245,5.5053315359323625
1278,2019,240,5.484796933490655
1113,2019,240,5.484796933490655
1429,2019,240,5.484796933490655
1233,2019,240,5.484796933490655
1120,2019,205,5.327876168789581
1330,2019,200,5.303304908059076
1295,2019,165,5.111987788356544
1439,2019,160,5.081404364984463
1138,2019,160,5.081404364984463
1459,2019,160,5.081404364984463
1279,2019,160,5.081404364984463
1133,2019,120,4.795790545596741
1300,2019,120,4.795790545596741
1222,2019,120,4.795790545596741
1209,2019,120,4.795790545596741
1416,2019,80,4.394449154672439
1251,2019,80,4.394449154672439
1463,2019,80,4.394449154672439
1385,2019,80,4.394449154672439
1192,2019,80,4.394449154672439
1297,2019,40,3.713572066704308
1318,2019,40,3.713572066704308
1414,2019,40,3.713572066704308
1341,2019,0,0.0
1101,2019,0,0.0
1159,2019,0,0.0
1205,2019,0,0.0
1242,2021,2380,7.7752758464868625
1314,2021,2290,7.736743682453495
1277,2021,2135,7.666690200080086
1458,2021,1775,7.4821189235521155
1211,2021,1770,7.479299637782834
1196,2021,1745,7.465082736399547
1437,2021,1610,7.384610383176974
1393,2021,1605,7.381501894506707
1163,2021,1460,7.2868764117507
1417,2021,1280,7.155396301896734
1326,2021,1260,7.13966033596492
1400,2021,1215,7.103322062526113
1452,2021,1180,7.074116816197362
1276,2021,1165,7.061334366910438
1345,2021,1150,7.048386408721883
1328,2021,1050,6.957497370876951
1332,2021,1000,6.90875477931522
1397,2021,940,6.846943139585379
1438,2021,850,6.7464121285733745
1433,2021,820,6.710523109452428
1455,2021,800,6.68586094706836
1228,2021,765,6.641182169740591
1268,2021,760,6.634633357861686
1124,2021,760,6.634633357861686
1207,2021,685,6.530877627725885
1403,2021,685,6.530877627725885
1329,2021,680,6.523562306149512
1199,2021,650,6.478509642208569
1140,2021,575,6.3561076606958915
1361,2021,575,6.3561076606958915
1261,2021,525,6.26530121273771
1281,2021,485,6.186208623900494
1166,2021,445,6.100318952020064
1210,2021,445,6.100318952020064
1104,2021,440,6.089044875446846
1425,2021,440,6.089044875446846
1234,2021,375,5.929589143389895
1116,2021,360,5.8888779583328805
1155,2021,320,5.771441123130016
1233,2021,280,5.638354669333745
1439,2021,280,5.638354669333745
1429,2021,280,5.638354669333745
1457,2021,280,5.638354669333745
1411,2021,245,5.5053315359323625
1325,2021,245,5.5053315359323625
1160,2021,240,5.484796933490655
1222,2021,240,5.484796933490655
1291,2021,200,5.303304908059076
1260,2021,200,5.303304908059076
1251,2021,160,5.081404364984463
1287,2021,160,5.081404364984463
1382,2021,120,4.795790545596741
1331,2021,120,4.795790545596741
1364,2021,80,4.394449154672439
1186,2021,80,4.394449154672439
1313,2021,80,4.394449154672439
1156,2021,80,4.394449154672439
1317,2021,80,4.394449154672439
1179,2021,45,3.828641396489095
1422,2021,40,3.713572066704308
1101,2021,40,3.713572066704308
1333,2021,40,3.713572066704308
1159,2021,40,3.713572066704308
1213,2021,0,0.0
1111,2021,0,0.0
1353,2021,0,0.0
1180,2021,0,0.0
1216,2021,0,0.0
1242,2022,2460,7.8083230503910555
1277,2022,2180,7.687538766201629
1246,2022,2175,7.685243607975833
1181,2022,2165,7.680637427560936
1211,2022,2015,7.60887062919126
1458,2022,1855,7.526178913346146
1437,2022,1730,7.456454555176209
1417,2022,1535,7.336936913707618
1163,2022,1500,7.313886831633462
1112,2022,1460,7.2868764117507
1276,2022,1325,7.189922170745808
1400,2022,1255,7.135687347028144
1345,2022,1195,7.086737934510577
1272,2022,1045,6.952728644624869
1124,2022,1000,6.90875477931522
1397,2022,980,6.8885724595653635
1266,2022,970,6.878326468291325
1323,2022,845,6.740519359606223
1228,2022,845,6.740519359606223
1403,2022,765,6.641182169740591
1235,2022,640,6.46302945692067
1361,2022,615,6.423246963533519
1261,2022,605,6.406879986069314
1425,2022,600,6.398594934535208
1104,2022,565,6.338594078203183
1166,2022,565,6.338594078203183
1116,2022,520,6.255750041753367
1234,2022,455,6.1224928095143865
1222,2022,440,6.089044875446846
1120,2022,410,6.018593214496234
1172,2022,400,5.993961427306569
1274,2022,400,5.993961427306569
1308,2022,365,5.902633333401366
1436,2022,365,5.902633333401366
1412,2022,360,5.8888779583328805
1293,2022,360,5.8888779583328805
1411,2022,325,5.786897381366708
1439,2022,325,5.786897381366708
1371,2022,320,5.771441123130016
1278,2022,320,5.771441123130016
1355,2022,200,5.303304908059076
1350,2022,200,5.303304908059076
1209,2022,160,5.081404364984463
1313,2022,160,5.081404364984463
1129,2022,120,4.795790545596741
1103,2022,120,4.795790545596741
1151,2022,120,4.795790545596741
1463,2022,120,4.795790545596741
1353,2022,80,4.394449154672439
1168,2022,80,4.394449154672439
1159,2022,80,4.394449154672439
1253,2022,80,4.394449154672439
1460,2022,80,4.394449154672439
1395,2022,40,3.713572066704308
1275,2022,40,3.713572066704308
1158,2022,40,3.713572066704308
1389,2022,40,3.713572066704308
1286,2022,0,0.0
1255,2022,0,0.0
1362,2022,0,0.0
1242,2023,2700,7.901377353792616
1181,2023,2365,7.768956044538332
1277,2023,2260,7.72356247227797
1246,2023,2220,7.7057128238944275
1211,2023,2135,7.666690200080086
1417,2023,1655,7.412160334945205
1112,2023,1585,7.368970402194793
1163,2023,1540,7.340186835320115
1462,2023,1420,7.259116128097101
1400,2023,1335,7.197435354096591
1345,2023,1315,7.182352111885263
1452,2023,1260,7.13966033596492
1272,2023,1125,7.026426808699636
1124,2023,1085,6.990256500493881
1397,2023,1060,6.966967138613983
1338,2023,1045,6.952728644624869
1266,2023,1010,6.918695219020472
1228,2023,925,6.8308742346461795
1438,2023,890,6.792344427470809
1268,2023,840,6.734591659972948
1433,2023,820,6.710523109452428
1243,2023,770,6.647688373563329
1231,2023,760,6.634633357861686
1235,2023,760,6.634633357861686
1401,2023,735,6.601230118728877
1301,2023,730,6.594413459749778
1116,2023,680,6.523562306149512
1361,2023,660,6.493753839851686
1166,2023,650,6.478509642208569
1425,2023,640,6.46302945692067
1104,2023,605,6.406879986069314
1222,2023,600,6.398594934535208
1274,2023,560,6.329720905522696
1281,2023,525,6.26530121273771
1388,2023,520,6.255750041753367
1234,2023,495,6.206575926724928
1120,2023,490,6.19644412779452
1411,2023,405,6.0063531596017325
1344,2023,400,5.993961427306569
1280,2023,360,5.8888779583328805
1113,2023,320,5.771441123130016
1233,2023,320,5.771441123130016
1429,2023,320,5.771441123130016
1421,2023,250,5.5254529391317835
1331,2023,245,5.5053315359323625
1192,2023,160,5.081404364984463
1129,2023,160,5.081404364984463
1395,2023,125,4.836281906951478
1179,2023,125,4.836281906951478
1418,2023,120,4.795790545596741
1364,2023,120,4.795790545596741
1343,2023,120,4.795790545596741
1245,2023,120,4.795790545596741
1159,2023,120,4.795790545596741
1321,2023,80,4.394449154672439
1297,2023,80,4.394449154672439
1286,2023,40,3.713572066704308
1213,2023,40,3.713572066704308
1158,2023,40,3.713572066704308
1368,2023,40,3.713572066704308
1336,2023,40,3.713572066704308
1194,2023,0,0.0
1244,2023,0,0.0
1224,2023,0,0.0
1202,2023,0,0.0
1242,2024,2780,7.930565854233965
1314,2024,2575,7.853993087224244
1181,2024,2445,7.802209316247118
1277,2024,2385,7.777373602657861
1246,2024,2300,7.741099090035366
1211,2024,2295,7.738923757439457
1458,2024,1935,7.568379267836522
1196,2024,1830,7.5126175446745105
1163,2024,1780,7.484930283289661
1112,2024,1625,7.3938782901077555
1400,2024,1495,7.310550158534422
1345,2024,1355,7.212294468500341
1397,2024,1180,7.074116816197362
1124,2024,1165,7.061334366910438
1266,2024,1090,6.994849985833071
1332,2024,1080,6.985641817639208
1228,2024,965,6.873163834212518
1438,2024,930,6.836259277277067
1361,2024,900,6.803505257608338
1403,2024,885,6.786716950605081
1166,2024,810,6.698268054115413
1235,2024,800,6.68586094706836
1401,2024,775,6.654152520183219
1301,2024,770,6.647688373563329
1104,2024,725,6.587550014824796
1222,2024,720,6.580639137284949
1140,2024,615,6.423246963533519
1388,2024,600,6.398594934535208
1120,2024,570,6.3473892096560105
1305,2024,570,6.3473892096560105
1173,2024,530,6.274762021241939
1436,2024,445,6.100318952020064
1412,2024,400,5.993961427306569
1280,2024,400,5.993961427306569
1443,2024,365,5.902633333401366
1155,2024,360,5.8888779583328805
1429,2024,360,5.8888779583328805
1160,2024,320,5.771441123130016
1307,2024,280,5.638354669333745
1355,2024,240,5.484796933490655
1376,2024,240,5.484796933490655
1450,2024,210,5.351858133476067
1395,2024,205,5.327876168789581
1389,2024,205,5.327876168789581
1194,2024,200,5.303304908059076
1287,2024,200,5.303304908059076
1161,2024,200,5.303304908059076
1179,2024,165,5.111987788356544
1321,2024,160,5.081404364984463
1463,2024,160,5.081404364984463
1159,2024,160,5.081404364984463
1103,2024,160,5.081404364984463
1324,2024,160,5.081404364984463
1213,2024,80,4.394449154672439
1158,2024,80,4.394449154672439
1253,2024,80,4.394449154672439
1241,2024,80,4.394449154672439
1447,2024,40,3.713572066704308
1304,2024,40,3.713572066704308
1255,2024,40,3.713572066704308
1182,2024,0,0.0
1391,2024,0,0.0
1270,2024,0,0.0
1359,2024,0,0.0
1212,2024,0,0.0
